User_ID,Age,Gender,Occupation,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Work_Productivity_Score,Sleep_Hours,Stress_Level,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours
U13535,36,Male,Professional,Android,3.2,0.5,6,7.4,10,33,5,7.9
U35459,54,Male,Student,Android,5.1,4.6,2,4.5,6,47,4,4.1
U4860,60,Other,Student,Android,6.5,0.6,2,8.4,6,29,3,9.2
U30932,19,Other,Freelancer,Android,1.5,6.8,4,4.7,6,54,5,3.8
U14075,32,Other,Professional,Android,3.4,7.6,3,8.7,9,38,3,9.4
U39012,57,Male,Freelancer,iOS,7.8,6.8,6,4.9,9,19,5,4.0
U15445,50,Male,Professional,iOS,7.5,7.0,6,5.9,8,11,6,10.2
U42645,19,Female,Student,Android,3.7,0.9,9,7.3,3,30,5,11.6
U42825,59,Male,Student,Android,10.2,4.1,7,6.1,6,25,0,11.4
U485,40,Male,Business Owner,Android,6.4,8.0,6,4.2,1,34,5,7.0
U40140,20,Other,Freelancer,Android,4.2,7.0,6,4.8,6,25,0,13.6
U35249,27,Female,Business Owner,iOS,6.7,6.7,2,4.9,10,39,6,7.6
U47553,57,Male,Freelancer,Android,4.2,7.5,5,6.2,3,18,3,11.9
U35752,29,Female,Business Owner,Android,1.5,6.1,6,7.0,6,29,5,6.9
U31135,33,Male,Freelancer,Android,3.4,2.8,7,6.1,4,22,2,3.9
U19233,18,Female,Business Owner,iOS,2.6,5.1,4,6.6,8,46,4,11.2
U14476,53,Other,Business Owner,Android,10.5,4.8,6,5.6,3,10,1,6.3
U29801,42,Other,Professional,iOS,10.8,0.7,7,8.1,6,49,1,4.6
U31802,33,Other,Professional,iOS,6.2,5.1,10,8.3,3,11,0,4.6
U24676,24,Female,Freelancer,iOS,6.1,6.3,10,8.2,2,23,4,9.1
U5237,51,Other,Freelancer,Android,8.3,1.9,5,6.9,8,52,0,9.1
U28202,57,Other,Freelancer,Android,11.4,5.2,7,8.8,8,38,2,6.9
U8043,49,Female,Freelancer,Android,9.6,6.4,9,7.4,3,10,2,6.7
U3768,25,Female,Professional,Android,5.1,2.6,9,7.0,1,15,3,9.1
U31210,24,Other,Professional,iOS,2.8,4.9,1,6.8,3,58,0,13.5
U22330,42,Other,Freelancer,iOS,6.0,3.7,5,8.0,5,48,0,13.6
U37278,24,Female,Business Owner,Android,3.2,4.3,2,4.8,9,50,5,6.8
U29833,20,Female,Professional,iOS,11.7,7.9,6,8.7,9,48,2,7.8
U7525,52,Female,Business Owner,iOS,6.7,2.7,6,4.5,1,8,3,13.6
U6808,38,Male,Professional,iOS,3.9,5.0,5,8.6,10,23,5,9.5
U11099,41,Male,Freelancer,Android,2.9,7.8,4,8.7,8,11,0,10.4
U4730,50,Other,Professional,iOS,10.0,1.5,1,6.0,10,49,6,12.9
U6770,30,Female,Student,Android,4.8,2.9,3,8.8,6,9,6,3.2
U23258,42,Female,Professional,iOS,2.3,5.1,6,8.8,4,26,5,9.7
U9554,54,Other,Business Owner,iOS,1.1,3.5,1,6.6,10,58,2,9.2
U11911,56,Other,Business Owner,iOS,7.7,1.7,6,8.3,10,18,0,12.1
U25134,38,Other,Freelancer,Android,5.9,4.5,7,8.7,9,32,3,2.5
U19367,53,Male,Business Owner,Android,11.4,7.9,8,8.9,1,33,0,9.6
U16003,41,Other,Business Owner,Android,11.4,7.2,6,6.0,3,13,5,4.7
U1645,24,Male,Professional,iOS,8.7,0.8,1,6.8,1,36,3,2.4
U45781,53,Female,Professional,iOS,11.6,6.7,9,7.2,6,5,2,10.3
U20135,42,Other,Professional,Android,8.1,7.0,4,6.0,3,26,3,11.4
U28822,34,Female,Professional,iOS,4.3,3.5,7,5.6,10,24,5,2.3
U27637,42,Other,Student,Android,9.4,5.1,5,4.2,3,14,2,4.3
U40658,23,Other,Professional,Android,5.9,0.7,7,5.7,9,43,2,6.2
U3280,21,Female,Student,Android,7.0,6.8,5,4.2,9,53,6,2.7
U43954,23,Other,Freelancer,iOS,3.5,7.4,3,5.4,4,28,4,8.4
U39538,42,Male,Freelancer,Android,9.5,5.2,3,5.3,1,41,3,6.2
U44981,22,Female,Freelancer,Android,6.2,6.7,7,8.7,6,11,3,2.7
U22666,51,Other,Business Owner,iOS,8.4,4.2,5,7.0,9,49,2,10.0
U8249,51,Other,Business Owner,Android,4.2,4.3,1,4.9,7,17,6,2.5
U16167,54,Female,Student,Android,9.9,4.1,2,7.1,9,37,5,9.0
U31709,56,Male,Student,iOS,5.8,3.9,3,7.9,3,46,4,10.8
U37418,49,Male,Professional,Android,9.3,6.7,4,4.0,2,9,2,6.1
U38543,34,Male,Business Owner,iOS,8.5,4.3,4,7.7,6,31,1,3.5
U38706,36,Female,Student,Android,8.5,6.4,9,4.0,2,56,5,5.5
U40565,50,Female,Business Owner,iOS,5.7,2.5,10,6.4,6,50,0,5.5
U26085,48,Male,Student,Android,4.1,6.8,2,4.9,1,8,1,3.1
U17005,45,Female,Student,iOS,4.8,7.9,3,8.7,9,48,0,5.0
U42437,41,Female,Business Owner,iOS,1.0,6.0,2,7.1,1,27,1,8.0
U6706,22,Female,Business Owner,iOS,10.9,4.6,9,5.9,7,15,3,5.0
U10173,32,Male,Freelancer,iOS,5.2,3.2,4,7.7,10,35,3,8.8
U22086,28,Female,Professional,iOS,2.1,2.8,1,5.9,3,19,6,8.4
U48744,24,Other,Freelancer,Android,4.1,4.5,4,7.9,5,27,4,7.0
U5153,32,Other,Student,iOS,3.1,4.7,4,5.2,7,17,6,4.8
U13060,21,Male,Business Owner,Android,2.5,2.8,7,5.6,6,40,1,13.1
U17722,31,Other,Professional,Android,5.5,7.1,6,7.9,5,7,3,13.8
U42214,52,Female,Student,Android,7.2,6.3,7,4.4,3,31,5,4.8
U24802,49,Male,Freelancer,iOS,11.1,7.5,4,4.5,5,12,5,6.6
U20156,27,Male,Student,iOS,11.3,2.7,6,5.3,6,51,3,9.5
U5147,38,Male,Student,iOS,1.1,1.8,5,6.5,8,18,2,3.6
U32730,25,Male,Business Owner,Android,9.4,7.6,3,4.7,1,15,0,3.7
U49253,45,Male,Business Owner,Android,8.0,2.3,5,4.3,6,30,1,5.6
U49477,38,Male,Student,iOS,11.2,2.7,4,6.0,1,26,4,13.0
U39443,19,Male,Business Owner,iOS,5.7,4.3,9,8.3,8,14,2,12.9
U43121,22,Other,Freelancer,iOS,3.9,6.4,1,4.0,2,15,5,4.3
U18577,57,Male,Business Owner,Android,10.4,1.1,10,5.7,9,50,3,2.2
U41585,60,Other,Student,Android,10.4,5.4,4,6.0,3,53,5,13.7
U35109,30,Other,Freelancer,Android,10.8,5.6,8,8.9,2,56,2,9.7
U36718,56,Male,Professional,Android,9.0,3.3,3,5.7,9,49,6,2.2
U20617,49,Other,Student,Android,9.2,7.8,4,4.2,4,29,3,13.4
U17769,37,Female,Business Owner,Android,6.7,1.9,3,6.2,2,52,5,12.6
U16398,30,Male,Business Owner,Android,10.3,7.8,1,4.9,9,33,5,8.9
U1233,57,Male,Freelancer,Android,6.8,7.5,8,7.3,3,9,2,10.6
U40280,34,Male,Student,Android,10.7,4.3,3,7.9,6,55,3,7.7
U11070,50,Female,Business Owner,iOS,5.4,3.6,2,5.1,5,52,0,2.6
U32394,40,Male,Freelancer,Android,3.7,1.1,8,7.3,10,43,6,10.8
U9431,48,Male,Student,iOS,3.9,4.3,5,6.6,10,6,3,7.4
U17864,52,Male,Student,Android,7.8,6.3,3,7.1,2,19,1,10.6
U34418,24,Female,Professional,Android,11.7,2.4,3,7.2,2,48,1,12.9
U44845,27,Female,Freelancer,Android,10.4,3.2,4,4.8,3,29,3,3.9
U27617,47,Male,Professional,iOS,9.8,1.1,8,5.0,6,21,1,9.4
U13035,36,Male,Business Owner,Android,7.1,5.5,4,6.9,5,5,0,7.1
U1604,45,Male,Business Owner,Android,11.5,7.1,7,5.5,5,60,5,10.7
U25037,27,Other,Professional,Android,2.5,3.2,9,5.0,4,7,3,11.7
U43369,32,Female,Business Owner,iOS,11.0,7.7,9,7.7,3,45,0,7.3
U8538,27,Male,Professional,iOS,6.9,5.6,8,7.8,6,27,0,3.6
U28602,41,Other,Student,Android,4.6,1.9,5,4.1,3,18,6,8.7
U30645,20,Male,Business Owner,iOS,11.7,6.6,4,5.8,1,48,4,13.4
U37322,39,Other,Professional,Android,6.6,3.0,5,4.9,7,8,6,5.3
U17285,54,Male,Student,iOS,10.0,1.7,2,7.2,9,52,5,11.4
U8376,26,Female,Freelancer,Android,6.7,5.2,2,7.9,3,29,1,3.0
U32583,48,Male,Business Owner,iOS,6.2,2.8,3,7.0,9,18,1,13.1
U49233,22,Female,Business Owner,iOS,8.9,2.2,10,8.7,3,46,1,7.2
U15351,24,Other,Freelancer,Android,2.4,2.3,10,5.6,7,19,2,3.3
U42886,33,Male,Professional,Android,10.4,5.8,3,5.8,4,17,3,6.0
U33627,30,Other,Student,Android,1.3,4.2,9,7.0,8,47,4,12.2
U1537,37,Other,Professional,Android,4.5,7.3,9,5.2,10,35,6,10.2
U42912,38,Other,Freelancer,iOS,3.0,6.4,4,7.9,2,52,2,11.5
U21191,21,Male,Professional,Android,4.7,7.4,1,8.9,1,19,2,6.2
U1182,55,Male,Business Owner,iOS,5.3,4.8,3,8.4,6,47,3,3.1
U6584,50,Female,Freelancer,Android,7.2,4.8,5,5.0,8,25,2,6.3
U11500,36,Male,Professional,Android,8.1,1.2,9,8.9,4,57,1,9.0
U30781,26,Female,Freelancer,Android,10.0,6.8,2,8.6,10,55,6,4.0
U10127,42,Male,Student,iOS,1.6,2.1,8,4.6,9,20,5,2.9
U13023,37,Female,Professional,Android,6.4,4.2,8,7.6,9,44,1,7.0
U34213,37,Female,Business Owner,Android,7.3,2.8,10,8.2,6,31,4,13.7
U48908,50,Other,Business Owner,iOS,3.3,2.9,4,8.5,8,54,6,4.0
U21229,59,Female,Business Owner,iOS,11.5,4.4,1,7.8,5,37,3,13.5
U4456,26,Female,Student,Android,6.8,4.3,5,6.7,1,25,2,2.5
U8441,54,Male,Student,Android,4.9,0.7,4,8.3,10,11,4,9.7
U5713,46,Other,Student,iOS,11.4,2.3,7,5.2,6,53,4,10.7
U27663,20,Female,Freelancer,iOS,9.8,7.8,10,5.9,4,9,6,8.5
U19825,20,Other,Business Owner,Android,9.9,5.5,3,4.4,5,53,5,3.3
U31176,27,Other,Freelancer,Android,11.7,4.9,9,4.3,7,22,4,11.5
U11710,56,Other,Freelancer,iOS,4.2,4.3,7,4.3,10,52,5,10.4
U15720,32,Other,Freelancer,Android,9.6,6.0,8,7.7,10,27,1,13.5
U20476,25,Other,Student,Android,4.2,1.0,7,6.9,5,55,6,3.2
U18425,33,Other,Business Owner,iOS,1.6,2.4,9,7.8,10,16,5,13.1
U9550,57,Female,Business Owner,iOS,6.7,6.5,3,5.5,9,25,0,10.1
U43966,34,Other,Freelancer,iOS,1.4,2.2,1,8.1,5,28,5,9.9
U31207,48,Other,Professional,iOS,3.0,0.8,2,8.7,9,35,2,3.3
U12968,39,Female,Freelancer,iOS,1.5,5.8,10,5.5,5,49,1,10.7
U41471,44,Male,Student,iOS,5.3,2.2,8,8.2,6,37,4,9.4
U46711,24,Male,Student,iOS,3.9,1.9,1,5.4,7,41,2,5.7
U9294,27,Female,Student,Android,5.5,1.7,4,7.8,7,37,0,10.2
U38336,58,Other,Student,iOS,10.4,3.1,3,7.2,3,26,6,2.6
U18615,41,Other,Freelancer,iOS,6.8,1.8,7,6.2,2,16,4,3.1
U38275,36,Other,Student,iOS,6.1,2.5,7,6.1,5,26,3,5.4
U4520,34,Other,Professional,Android,1.3,2.1,5,4.3,8,49,2,5.8
U22110,58,Male,Professional,iOS,1.9,7.2,3,4.7,9,56,1,5.9
U42243,23,Male,Student,iOS,8.9,2.6,8,5.8,2,28,6,8.7
U18223,32,Other,Student,Android,5.7,6.1,2,5.9,4,48,5,12.8
U45396,45,Female,Professional,Android,8.2,2.5,9,4.4,7,45,2,7.8
U4885,60,Female,Freelancer,iOS,11.5,5.8,8,4.6,6,22,0,10.9
U4507,32,Male,Professional,Android,8.1,1.4,2,5.8,6,8,0,9.1
U42664,52,Male,Freelancer,Android,4.2,7.5,9,4.8,3,42,3,9.7
U25812,38,Male,Business Owner,Android,12.0,1.6,5,8.8,5,16,5,9.5
U11125,26,Female,Professional,iOS,1.4,2.8,8,8.7,2,48,3,12.7
U665,28,Other,Freelancer,Android,5.9,4.8,4,8.8,1,56,6,12.1
U19131,25,Male,Student,Android,6.7,2.5,1,8.5,9,52,2,8.6
U40411,24,Male,Business Owner,Android,1.3,6.1,1,4.8,3,8,1,7.5
U18300,36,Female,Freelancer,Android,3.1,7.7,4,5.4,10,46,4,8.7
U6685,21,Male,Freelancer,iOS,11.4,6.3,2,4.4,6,50,6,11.4
U502,41,Other,Business Owner,iOS,6.0,4.5,4,7.6,2,21,5,12.1
U28099,44,Male,Freelancer,iOS,3.1,6.5,7,6.2,4,19,5,3.3
U44872,34,Other,Freelancer,Android,10.4,1.5,8,4.7,10,39,5,7.7
U32651,52,Female,Professional,iOS,8.9,5.3,2,7.1,8,15,5,4.4
U41289,50,Other,Student,iOS,4.9,6.4,8,6.5,4,37,3,4.4
U33571,56,Other,Business Owner,iOS,3.4,3.2,5,4.3,3,43,1,13.8
U31893,29,Male,Freelancer,iOS,3.4,7.8,4,5.2,7,51,1,7.7
U49651,57,Other,Professional,Android,9.1,5.9,9,6.8,8,55,5,10.5
U48952,55,Male,Student,iOS,10.5,1.3,8,7.7,5,18,0,13.2
U18088,34,Male,Freelancer,iOS,1.4,7.9,7,7.4,3,48,6,4.7
U11179,36,Other,Freelancer,Android,1.1,3.9,3,4.3,3,52,2,3.7
U19603,23,Female,Professional,Android,5.0,2.7,2,5.5,4,41,6,4.3
U13252,47,Male,Student,iOS,6.6,1.3,7,6.5,1,26,1,6.6
U16417,39,Other,Professional,iOS,7.3,1.8,2,8.8,2,54,0,11.3
U23207,24,Female,Freelancer,Android,6.8,7.1,2,5.2,2,52,0,9.6
U39881,44,Other,Professional,iOS,10.4,5.2,5,5.5,6,55,3,4.7
U39376,39,Female,Business Owner,Android,2.9,5.0,6,4.9,6,59,1,6.7
U11437,32,Female,Business Owner,iOS,7.3,6.0,8,7.7,5,54,5,9.5
U45270,58,Female,Professional,iOS,6.6,1.3,6,8.4,6,47,1,10.1
U29464,22,Male,Professional,Android,9.6,0.5,1,8.1,7,33,4,10.3
U6737,57,Female,Student,Android,8.7,6.5,4,7.0,3,44,0,6.9
U20687,29,Other,Student,iOS,11.2,4.3,4,5.4,5,42,0,7.8
U17050,50,Other,Business Owner,iOS,10.0,5.5,4,7.7,1,49,1,3.7
U45512,26,Male,Business Owner,iOS,9.3,4.4,7,8.5,1,31,6,10.5
U4845,48,Male,Professional,Android,4.0,3.9,9,4.0,5,53,3,4.7
U3273,49,Other,Freelancer,Android,11.3,3.5,7,6.3,3,20,6,10.5
U32714,49,Male,Business Owner,iOS,11.7,6.9,9,8.7,9,9,2,2.8
U33178,33,Male,Professional,Android,2.1,1.4,2,6.9,5,16,1,9.7
U49771,60,Female,Student,iOS,3.3,3.7,10,6.8,3,17,5,13.4
U31808,33,Male,Business Owner,iOS,6.1,3.5,4,5.4,1,55,0,8.0
U33270,55,Other,Professional,Android,10.1,5.6,7,7.9,1,60,0,9.0
U16096,55,Other,Professional,iOS,11.5,6.5,6,5.8,5,52,6,2.1
U8905,55,Male,Freelancer,Android,2.8,3.5,4,4.9,8,40,4,2.1
U8407,41,Male,Freelancer,Android,3.2,2.3,10,5.8,7,14,6,11.5
U5013,45,Male,Professional,iOS,3.8,7.0,5,8.4,3,33,6,13.3
U4244,31,Other,Student,Android,8.2,5.4,8,7.0,7,24,2,8.2
U15419,30,Female,Freelancer,iOS,6.7,4.3,4,4.4,6,49,2,6.4
U41124,34,Male,Professional,Android,5.6,5.9,1,6.1,8,32,5,4.0
U29756,22,Male,Professional,iOS,7.7,7.2,6,6.4,8,23,2,2.8
U32164,29,Male,Professional,Android,5.1,2.8,7,6.8,10,8,4,13.7
U31980,49,Female,Student,iOS,5.5,6.3,1,5.2,1,27,0,5.3
U36444,22,Female,Student,Android,7.0,5.3,10,7.1,3,13,4,4.8
U16482,57,Female,Professional,iOS,10.0,6.9,6,5.7,3,39,4,7.1
U1115,20,Other,Student,Android,12.0,4.3,7,4.7,9,8,2,2.6
U14876,58,Male,Professional,Android,9.7,7.9,5,7.9,2,41,4,4.3
U6267,43,Female,Student,Android,11.7,6.4,6,8.1,7,59,4,8.7
U39209,44,Other,Professional,Android,1.8,0.6,3,7.8,10,60,6,3.2
U32427,19,Female,Professional,iOS,5.2,5.2,10,6.4,5,54,2,2.5
U11918,44,Female,Business Owner,iOS,7.3,0.8,6,8.1,6,8,3,7.1
U23181,24,Other,Business Owner,iOS,5.1,3.1,10,5.1,7,19,1,13.6
U41354,57,Male,Professional,Android,2.7,1.9,2,5.9,1,10,0,11.3
U35149,52,Male,Student,iOS,3.6,3.5,4,5.3,5,52,1,5.8
U30573,34,Male,Professional,iOS,9.8,2.1,5,5.1,6,33,0,4.7
U47807,40,Other,Freelancer,Android,8.0,1.7,9,8.5,8,22,2,4.9
U45286,56,Other,Freelancer,iOS,10.8,3.1,10,8.5,10,13,0,3.7
U42791,41,Other,Professional,Android,6.2,5.4,4,8.1,3,48,6,13.5
U20997,31,Other,Freelancer,iOS,11.9,7.7,10,7.3,9,46,2,10.4
U34299,58,Female,Professional,Android,6.9,0.5,7,4.7,2,23,1,7.7
U22049,29,Female,Freelancer,Android,11.9,2.0,1,7.5,2,36,3,11.8
U2529,39,Other,Student,Android,1.9,6.0,2,8.0,8,35,2,12.6
U30519,49,Female,Business Owner,Android,6.4,3.3,1,5.5,4,51,2,3.0
U29541,27,Other,Professional,iOS,11.8,5.7,3,8.7,10,37,3,2.2
U27441,20,Female,Student,Android,1.7,6.6,5,5.7,8,42,2,9.1
U43855,39,Female,Student,iOS,1.2,5.2,10,5.9,2,44,6,11.8
U26939,54,Other,Freelancer,iOS,11.2,7.9,8,8.1,10,30,3,11.0
U2985,42,Female,Professional,iOS,2.7,1.6,3,8.1,6,9,6,12.7
U14774,23,Other,Professional,iOS,10.5,5.0,4,5.3,8,53,1,8.9
U27928,29,Female,Professional,Android,3.8,2.0,4,7.2,10,34,1,2.9
U22426,51,Female,Freelancer,iOS,7.9,3.6,2,7.7,1,40,2,11.1
U26390,30,Other,Professional,iOS,3.2,7.6,5,7.2,10,50,2,11.4
U42169,43,Male,Business Owner,iOS,3.0,7.3,10,7.8,8,22,5,11.0
U45903,35,Male,Professional,Android,7.6,6.8,2,7.3,7,27,3,9.7
U19186,28,Other,Professional,iOS,1.2,1.5,3,7.1,2,44,0,9.3
U18987,53,Male,Freelancer,Android,3.0,0.7,3,5.2,1,49,5,10.5
U29621,32,Male,Student,Android,2.1,5.8,2,8.0,4,21,6,14.0
U20561,58,Male,Professional,Android,8.4,1.0,8,5.4,8,57,2,11.7
U35150,32,Other,Business Owner,Android,2.2,1.2,7,8.9,6,5,0,6.6
U24235,46,Male,Professional,Android,8.6,7.6,10,7.4,5,42,1,10.0
U15434,48,Female,Business Owner,iOS,6.8,2.4,3,8.2,7,44,6,11.2
U2864,19,Female,Professional,Android,4.4,3.1,4,4.2,8,19,1,10.5
U23220,48,Female,Student,iOS,3.3,7.8,2,8.1,9,57,6,2.4
U16663,28,Male,Professional,Android,7.2,6.4,6,5.6,1,46,2,6.7
U15768,44,Female,Student,Android,4.0,1.6,7,4.4,5,10,1,6.7
U14479,34,Other,Freelancer,Android,4.4,3.3,9,5.6,2,9,2,11.2
U9956,36,Male,Business Owner,Android,2.2,1.4,1,7.7,1,12,2,2.8
U31403,43,Female,Freelancer,Android,2.6,0.8,7,9.0,9,19,3,11.6
U21050,36,Female,Freelancer,Android,5.4,0.8,6,5.3,4,45,1,5.0
U34970,27,Other,Freelancer,Android,3.9,0.7,7,5.2,4,55,4,4.1
U24269,31,Male,Professional,iOS,4.3,3.7,6,7.9,4,17,4,5.3
U23205,43,Other,Professional,Android,2.0,4.3,3,7.5,7,40,1,11.8
U3378,58,Other,Business Owner,iOS,4.7,2.1,5,8.7,2,10,5,11.6
U1600,47,Other,Professional,iOS,7.4,2.9,5,8.6,7,57,3,3.4
U477,34,Female,Professional,Android,6.1,0.9,10,5.2,10,18,1,5.1
U10799,36,Female,Student,Android,9.1,3.0,1,6.9,1,56,3,2.7
U8640,48,Other,Business Owner,iOS,9.5,5.9,4,4.6,5,55,2,4.9
U22143,30,Male,Freelancer,iOS,10.1,5.5,7,5.8,3,8,4,10.1
U22183,39,Other,Freelancer,iOS,7.5,4.6,4,7.5,7,52,2,3.7
U9933,57,Male,Professional,iOS,4.5,2.7,5,8.6,2,27,0,8.5
U21047,32,Female,Professional,Android,3.6,4.5,1,7.7,6,43,4,11.0
U45443,39,Other,Freelancer,Android,5.3,1.7,9,8.6,6,52,5,2.4
U36232,60,Male,Student,iOS,11.0,3.2,8,6.4,2,27,5,13.0
U43953,29,Other,Student,Android,9.1,7.4,9,7.9,4,56,2,3.7
U38327,36,Male,Student,iOS,10.3,4.7,1,5.7,4,41,4,7.0
U38593,50,Female,Freelancer,iOS,2.8,3.9,7,6.0,9,42,0,10.3
U17782,22,Male,Business Owner,Android,6.6,1.7,2,4.9,9,17,1,13.0
U29876,53,Other,Student,iOS,8.1,2.5,9,8.1,10,41,0,13.4
U31071,18,Male,Freelancer,iOS,2.9,0.9,9,4.4,9,36,2,12.1
U22257,55,Other,Business Owner,iOS,3.7,5.5,9,6.5,4,44,6,7.3
U9460,31,Male,Business Owner,iOS,7.5,7.6,7,6.5,3,14,3,9.9
U10666,56,Female,Student,Android,4.7,2.6,6,4.8,3,16,4,13.7
U8332,29,Female,Business Owner,Android,2.7,3.4,7,7.2,8,23,0,4.7
U25866,37,Male,Student,iOS,11.3,0.6,9,9.0,5,38,1,7.6
U48002,55,Other,Student,iOS,6.9,7.5,7,8.9,3,32,0,10.3
U17555,19,Other,Student,Android,4.3,5.8,1,5.9,3,58,6,7.7
U38887,33,Other,Professional,iOS,1.1,0.9,6,7.2,6,9,4,12.8
U28591,31,Male,Professional,iOS,3.0,1.0,9,7.7,1,27,4,5.1
U15303,48,Other,Freelancer,iOS,9.0,3.6,8,8.6,5,45,0,7.2
U27981,23,Other,Freelancer,iOS,6.2,1.9,2,5.9,1,60,2,3.5
U19594,33,Male,Student,Android,1.2,0.8,3,4.8,5,25,5,2.1
U11840,45,Other,Student,Android,7.6,0.5,7,5.2,3,41,0,4.3
U19063,18,Female,Freelancer,iOS,2.0,1.2,5,5.3,2,26,1,4.2
U26701,22,Male,Student,Android,6.7,6.9,6,5.5,10,46,5,5.8
U39869,35,Female,Professional,Android,3.4,1.0,5,8.8,10,5,2,12.3
U18827,42,Other,Business Owner,Android,5.7,2.0,10,5.4,6,18,2,10.5
U44783,38,Female,Freelancer,Android,5.2,0.6,2,6.1,9,7,6,3.9
U13474,48,Male,Freelancer,Android,10.7,6.8,2,7.8,3,52,2,6.4
U1812,33,Female,Student,iOS,11.3,4.1,7,7.2,10,43,3,5.6
U5577,34,Other,Business Owner,Android,8.8,3.4,7,7.7,4,17,1,6.6
U13605,57,Male,Freelancer,iOS,7.1,7.6,4,4.4,5,5,0,8.2
U45815,31,Male,Freelancer,iOS,12.0,5.0,9,7.2,7,7,4,4.0
U19288,30,Other,Business Owner,iOS,7.8,6.4,8,7.4,9,33,5,3.7
U45445,59,Female,Business Owner,iOS,4.8,4.0,6,6.6,9,58,4,4.8
U2214,41,Other,Student,iOS,12.0,3.4,3,6.2,6,21,4,12.6
U27631,40,Male,Freelancer,iOS,11.0,2.6,8,8.5,6,54,1,11.5
U43905,53,Female,Business Owner,Android,11.8,1.0,9,4.7,10,14,4,9.3
U30732,46,Other,Freelancer,iOS,8.5,2.4,6,5.1,3,22,4,10.0
U21256,26,Male,Freelancer,iOS,5.9,7.1,5,6.7,5,33,3,9.6
U22983,22,Other,Professional,Android,6.5,3.3,2,5.7,9,14,3,5.1
U16040,26,Male,Freelancer,Android,3.4,4.2,6,4.6,4,6,2,2.3
U2673,46,Male,Freelancer,Android,2.2,0.5,10,8.5,5,56,6,2.7
U29364,53,Male,Freelancer,Android,5.0,4.3,9,5.0,1,48,3,8.0
U2609,31,Female,Professional,iOS,9.3,4.4,7,4.3,2,9,3,10.3
U20497,58,Other,Student,iOS,11.7,1.0,1,7.2,4,15,3,9.8
U47609,27,Male,Professional,Android,1.7,7.3,7,5.2,6,46,4,8.9
U5160,48,Male,Student,Android,2.1,2.2,7,7.8,7,23,0,2.2
U39382,36,Other,Freelancer,Android,7.0,4.5,10,5.0,1,6,1,8.3
U35577,49,Female,Student,Android,1.9,5.6,7,7.1,6,11,0,8.9
U34235,34,Male,Professional,Android,8.3,0.7,8,8.1,9,56,1,3.7
U32778,46,Other,Business Owner,iOS,1.7,6.5,4,8.8,2,59,1,13.8
U11402,50,Male,Professional,Android,3.8,4.0,4,8.0,5,56,5,2.3
U10505,60,Other,Student,Android,5.5,7.6,7,5.3,6,46,6,2.1
U33527,19,Female,Freelancer,iOS,1.1,3.3,9,8.8,1,46,2,11.0
U41590,41,Other,Business Owner,iOS,6.3,3.3,2,5.1,10,33,4,13.6
U5755,22,Female,Student,iOS,10.1,3.7,8,6.2,6,36,6,12.3
U44771,39,Male,Professional,iOS,7.2,1.8,4,5.4,8,5,2,7.6
U22012,44,Female,Professional,iOS,4.9,4.2,4,8.9,1,23,1,7.5
U45389,59,Female,Student,Android,8.1,5.5,4,5.3,5,48,3,11.9
U20938,51,Other,Student,Android,3.4,2.9,4,8.9,4,29,4,4.3
U21935,43,Other,Student,Android,5.2,2.2,10,7.7,1,45,4,13.3
U8035,42,Female,Freelancer,iOS,5.5,4.1,10,4.2,1,34,2,7.2
U7127,47,Male,Freelancer,iOS,2.1,4.1,3,8.8,4,17,4,3.0
U47616,27,Other,Professional,iOS,7.4,5.7,3,7.1,7,12,2,13.5
U47791,36,Other,Professional,Android,4.2,5.0,8,8.5,5,38,1,3.9
U46123,58,Male,Professional,iOS,4.8,1.3,7,7.0,6,29,3,4.5
U35847,41,Female,Business Owner,iOS,6.9,6.4,9,6.3,5,6,4,11.3
U34583,47,Female,Student,Android,3.5,6.8,5,5.7,2,28,6,12.1
U13083,23,Other,Business Owner,Android,6.8,6.2,10,4.8,3,39,4,4.5
U40647,49,Other,Freelancer,iOS,5.6,4.6,7,5.2,9,39,3,2.2
U21906,39,Female,Professional,Android,8.2,7.9,2,4.4,8,29,3,8.5
U25239,48,Other,Student,iOS,7.3,5.9,9,8.3,6,57,5,2.4
U35976,25,Female,Student,iOS,5.7,3.3,8,4.3,10,39,6,6.0
U6497,57,Male,Freelancer,Android,7.5,5.3,6,7.3,7,24,2,12.8
U43694,60,Other,Business Owner,Android,7.7,1.2,7,8.9,1,26,6,13.6
U33525,19,Female,Business Owner,iOS,6.0,0.8,9,5.9,2,54,6,2.6
U20702,32,Male,Freelancer,Android,8.4,1.1,10,4.3,2,31,4,5.7
U13313,34,Female,Business Owner,Android,3.3,3.7,6,8.9,6,20,6,7.8
U10037,30,Male,Freelancer,iOS,8.6,0.8,9,8.5,9,40,2,7.0
U14165,30,Other,Freelancer,Android,4.6,3.6,4,8.3,3,39,6,12.0
U31155,49,Female,Freelancer,Android,9.0,7.8,10,7.8,9,19,5,3.1
U24949,52,Male,Professional,iOS,8.1,2.2,4,6.2,1,37,4,8.9
U35309,23,Female,Business Owner,iOS,10.0,4.0,8,6.4,2,9,3,11.7
U47764,38,Female,Professional,iOS,10.1,2.7,2,7.7,7,30,3,4.3
U32908,28,Other,Professional,iOS,10.5,5.6,10,8.3,7,49,3,13.2
